,features,label,prediction
2417,"[1690.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2300000,2870488.9861042313
2418,"[1690.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,4146871.436517405
2419,"[1693.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3300000,2870488.9861042313
2420,"[1695.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2900000,2870488.9861042313
2421,"[1695.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3650000,2870488.9861042313
2422,"[1698.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2000000,2870488.9861042313
2423,"[1699.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2739500,2870488.9861042313
2424,"[1702.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3300000,2995220.879491704
2425,"[1710.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3650000,2870488.9861042313
2426,"[1713.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3975000,4315079.734395815
2427,"[1722.0,2009.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",2100000,10826044.44683612
2428,"[1728.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2000000,2995220.879491704
2429,"[1737.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3900000,2870488.9861042313
2430,"[1741.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2437400,2870488.9861042313
2431,"[1741.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2950000,2870488.9861042313
2432,"[1745.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4770000,2870488.9861042313
2433,"[1751.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5250000,4315079.734395815
2434,"[1756.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3187460.2141861343
2435,"[1760.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2250000,4315079.734395815
2436,"[1767.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2150000,2870488.9861042313
2437,"[1772.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5174750,4315079.734395815
2438,"[1777.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5044088,4315079.734395815
2439,"[1780.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4937824,4315079.734395815
2440,"[1791.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4000000,3057709.503451781
2441,"[1809.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3589761,4315079.734395815
2442,"[1810.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5024723,4315079.734395815
2443,"[1812.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2400000,2870488.9861042313
2444,"[1815.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3200000,3057709.503451781
2445,"[1816.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3635000,2870488.9861042313
2446,"[1819.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3950000,3057709.503451781
2447,"[1822.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1500000,2870488.9861042313
2448,"[1823.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4031454,4315079.734395815
2449,"[1824.0,1910.0,2.0,2.0,11.0,1.0,1.0,16.0,0.0]",3200000,2976224.1246591387
2450,"[1825.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3395000,3187460.2141861343
2451,"[1833.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4870000,4315079.734395815
2452,"[1850.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3200000,3057709.503451781
2453,"[1862.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3400000,2976224.1246591387
2454,"[1862.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3600000,2976224.1246591387
2455,"[1873.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3300000,3057709.503451781
2456,"[1877.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4879750,4315079.734395815
2457,"[1880.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3693877,2870488.9861042313
2458,"[1889.0,1998.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2300000,2870488.9861042313
2459,"[1891.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2151500,2870488.9861042313
2460,"[1891.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2225000,2870488.9861042313
2461,"[1892.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1985000,2995220.879491704
2462,"[1901.0,2015.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3570000,3988795.716679094
2463,"[1906.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6869032,4315079.734395815
2464,"[1906.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",36681561,4315079.734395815
2465,"[1916.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3040000,2870488.9861042313
2466,"[1920.0,1895.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4000000,3057709.503451781
2467,"[1920.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3870000,2870488.9861042313
2468,"[1920.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6540193,3187460.2141861343
2469,"[1921.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3325000,3190982.947910728
2470,"[1923.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3000000,3585262.9477216513
2471,"[1923.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4836265,4552244.271567533
2472,"[1925.0,1910.0,4.0,2.0,10.0,2.0,22.0,22.0,0.0]",2900000,6694969.72064205
2473,"[1926.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4799000,3585262.9477216513
2474,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5498550,4552244.271567533
2475,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5511838,4552244.271567533
2476,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5666375,4552244.271567533
2477,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5956763,4552244.271567533
2478,"[1936.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3120936,3190982.947910728
2479,"[1938.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5121500,4552244.271567533
2480,"[1947.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3250000,3585262.9477216513
2481,"[1950.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3685000,3585262.9477216513
2482,"[1956.0,1999.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3250000,3190982.947910728
2483,"[1959.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4307187,3585262.9477216513
2484,"[1959.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4073000,4552244.271567533
2485,"[1959.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4311198,4552244.271567533
2486,"[1959.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4468823,4552244.271567533
2487,"[1961.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2500000,3378203.465258278
2488,"[1970.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4381225,4384035.973689122
2489,"[1970.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4740667,4384035.973689122
2490,"[1977.0,2011.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2075000,3559965.354389415
2491,"[1978.0,1875.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2700000,3273371.6561814705
2492,"[1980.0,1901.0,1.0,2.0,0.0,0.0,11.0,11.0,0.0]",1525000,3523768.2215499645
2493,"[1980.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3500000,3190982.947910728
2494,"[1981.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5450000,3378203.465258278
2495,"[1982.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4175000,3190982.947910728
2496,"[2000.0,1990.0,4.0,2.0,18.0,2.0,30.0,30.0,2.0]",375000,1442190.5752252857
2497,"[2027.0,1957.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6094236,3213109.1364783878
2498,"[2033.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5310174,4552244.271567533
2499,"[2036.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5093057,4552244.271567533
2500,"[2036.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5330697,4552244.271567533
2501,"[2046.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7168037,4552244.271567533
2502,"[2049.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3500000,4552244.271567533
2503,"[2052.0,1912.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",2450000,13441679.89428615
2504,"[2076.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7065314,4552244.271567533
2505,"[2080.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6920250,4552244.271567533
2506,"[2081.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3325000,3190982.947910728
2507,"[2095.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3425000,3190982.947910728
2508,"[2100.0,1901.0,1.0,2.0,2.0,0.0,7.0,7.0,0.0]",7775000,3457445.3802672448
2509,"[2100.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2125000,3315714.8412982007
2510,"[2100.0,1953.0,4.0,2.0,10.0,2.0,22.0,22.0,0.0]",1653000,5110200.105362969
2511,"[2102.0,1892.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1875000,3378203.465258278
2512,"[2109.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4100000,3378203.465258278
2513,"[2111.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4250000,3378203.465258278
2514,"[2125.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3350000,3585262.9477216513
2515,"[2136.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3650000,3190982.947910728
2516,"[2143.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1600000,3190982.947910728
2517,"[2144.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2855871,3190982.947910728
2518,"[2145.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7512711,3585262.9477216513
2519,"[2145.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",9200000,3585262.9477216513
2520,"[2160.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5350000,3585262.9477216513
2521,"[2168.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3750000,3190982.947910728
2522,"[2169.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7032914,4384035.973689122
2523,"[2177.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6720000,3585262.9477216513
2524,"[2177.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7150000,3585262.9477216513
2525,"[2181.0,1905.0,2.0,2.0,6.0,4.0,20.0,20.0,0.0]",6051000,3273371.6561814705
2526,"[2182.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5550000,4384035.973689122
2527,"[2188.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4200000,4384035.973689122
2528,"[2215.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4500000,3585262.9477216513
2529,"[2215.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4850000,3585262.9477216513
2530,"[2216.0,1899.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",5600000,3457445.3802672448
2531,"[2217.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6084043,4552244.271567533
2532,"[2219.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4750000,3585262.9477216513
2533,"[2219.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6150000,3585262.9477216513
2534,"[2219.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7677771,4144481.3140431307
2535,"[2225.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3800000,3315714.8412982007
2536,"[2237.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3200000,3190982.947910728
2537,"[2244.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8090000,4552244.271567533
2538,"[2245.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6500000,3585262.9477216513
2539,"[2247.0,2005.0,2.0,2.0,24.0,3.0,54.0,48.0,0.0]",2950000,8243813.239014571
2540,"[2248.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3835000,3315714.8412982007
2541,"[2249.0,1942.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3500000,3315714.8412982007
2542,"[2250.0,1910.0,2.0,2.0,6.0,4.0,15.0,15.0,0.0]",1650000,3273371.6561814705
2543,"[2256.0,1910.0,1.0,2.0,0.0,0.0,11.0,11.0,0.0]",6995000,3523768.2215499645
2544,"[2256.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3800000,3378203.465258278
2545,"[2256.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4030000,3378203.465258278
2546,"[2274.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5675000,3585262.9477216513
2547,"[2277.0,2000.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3820000,3190982.947910728
2548,"[2279.0,1909.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2760000,3378203.465258278
2549,"[2279.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6771362,4552244.271567533
2550,"[2279.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6924100,4552244.271567533
2551,"[2279.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",9316988,4552244.271567533
2552,"[2283.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3150000,3190982.947910728
2553,"[2288.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5850000,3585262.9477216513
2554,"[2289.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8909688,4552244.271567533
2555,"[2300.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3650000,3585262.9477216513
2556,"[2305.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6420000,4384035.973689122
2557,"[2322.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5400000,3378203.465258278
2558,"[2327.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8500000,3315714.8412982007
2559,"[2334.0,1979.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",3900000,7809364.304597372
2560,"[2340.0,1901.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",2939000,3457445.3802672448
2561,"[2351.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8098337,4552244.271567533
2562,"[2360.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5250000,3378203.465258278
2563,"[2370.0,1899.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",4600000,7179457.226216692
2564,"[2390.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4600000,3378203.465258278
2565,"[2394.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",13186337,4552244.271567533
2566,"[2394.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",13339075,4552244.271567533
2567,"[2400.0,1910.0,2.0,2.0,6.0,4.0,15.0,15.0,0.0]",7800000,3273371.6561814705
2568,"[2400.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8910290,4552244.271567533
2569,"[2408.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2871805,3585262.9477216513
2570,"[2413.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",9652169,4552244.271567533
2571,"[2417.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5000000,4552244.271567533
2572,"[2420.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",9353750,4552244.271567533
2573,"[2421.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5000000,3190982.947910728
2574,"[2429.0,1905.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5761259,3378203.465258278
2575,"[2430.0,1920.0,4.0,2.0,15.0,2.0,47.0,47.0,0.0]",2600000,31168492.57979713
2576,"[2432.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3650000,3190982.947910728
2577,"[2435.0,1929.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7975000,3315714.8412982007
2578,"[2445.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",36681561,4552244.271567533
2579,"[2455.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",15782875,4552244.271567533
2580,"[2455.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",16544017,4552244.271567533
2581,"[2478.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6520000,13510115.859660486
2582,"[2483.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",12150000,6842696.187546906
2583,"[2489.0,2015.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",4887600,6664633.455677455
2584,"[2489.0,2015.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5634000,6664633.455677455
2585,"[2499.0,1910.0,2.0,2.0,6.0,6.0,17.0,17.0,1.0]",700000,3708962.199796983
2586,"[2506.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4500000,6701316.511923439
2587,"[2512.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7300000,13510115.859660486
2588,"[2519.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5530000,6701316.511923439
2589,"[2519.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5885000,6701316.511923439
2590,"[2519.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8312500,13510115.859660486
2591,"[2523.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4250000,6701316.511923439
2592,"[2539.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6025000,6701316.511923439
2593,"[2539.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6337305,6701316.511923439
2594,"[2540.0,1938.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5750000,6638827.887963363
2595,"[2548.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6100000,6701316.511923439
2596,"[2550.0,1910.0,2.0,2.0,6.0,6.0,41.0,41.0,0.0]",2080000,5874595.032229878
2597,"[2576.0,1900.0,2.0,2.0,6.0,4.0,39.0,38.0,0.0]",1950000,5874595.032229878
2598,"[2582.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4150000,6701316.511923439
2599,"[2588.0,1910.0,4.0,2.0,10.0,2.0,34.0,33.0,0.0]",2900000,11745457.37128278
2600,"[2592.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",36681561,13510115.859660486
2601,"[2595.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4450000,6638827.887963363
2602,"[2603.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3915000,6842696.187546906
2603,"[2615.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",6559313,5092822.558692758
2604,"[2617.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5600000,6701316.511923439
2605,"[2617.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7400000,8084300.139475213
2606,"[2617.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7400000,8084300.139475213
2607,"[2626.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3150000,5092822.558692758
2608,"[2632.0,1955.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",15700000,6536222.1831435505
2609,"[2640.0,1910.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0]",3350000,5510239.055512337
2610,"[2644.0,1905.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6621679,6701316.511923439
2611,"[2646.0,1920.0,2.0,2.0,6.0,4.0,41.0,41.0,0.0]",2450000,5874595.032229878
2612,"[2666.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7175000,6842696.187546906
2613,"[2669.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",17000000,6842696.187546906
2614,"[2685.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7153206,13510115.859660486
2615,"[2685.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7325000,13510115.859660486
2616,"[2685.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7600000,13510115.859660486
2617,"[2685.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7722000,13510115.859660486
2618,"[2685.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8069631,13510115.859660486
2619,"[2693.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6400000,6701316.511923439
2620,"[2693.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6650000,6701316.511923439
2621,"[2723.0,1915.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5400000,5092822.558692758
2622,"[2747.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",7881255,5092822.558692758
2623,"[2747.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4310000,8084300.139475213
2624,"[2750.0,1907.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4200000,6701316.511923439
2625,"[2758.0,1998.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3862500,6842696.187546906
2626,"[2770.0,1905.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5759658,6701316.511923439
2627,"[2770.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6400000,6701316.511923439
2628,"[2775.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7636875,13510115.859660486
2629,"[2792.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",10750000,13510115.859660486
2630,"[2797.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5537500,10432339.958013479
2631,"[2797.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6600000,10432339.958013479
2632,"[2798.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7295000,6842696.187546906
2633,"[2806.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",11008630,6701316.511923439
2634,"[2818.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8300000,10432339.958013479
2635,"[2822.0,1910.0,4.0,2.0,10.0,2.0,34.0,33.0,0.0]",4500000,11745457.37128278
2636,"[2827.0,1920.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",3375000,5204764.830494093
2637,"[2830.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5550187,6701316.511923439
2638,"[2841.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4800000,6701316.511923439
2639,"[2844.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8914187,13510115.859660486
2640,"[2844.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",36681561,13510115.859660486
2641,"[2852.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7954500,13510115.859660486
2642,"[2859.0,2014.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",14250000,15470610.70425905
2643,"[2861.0,1895.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",8200000,6701316.511923439
2644,"[2862.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5650000,13510115.859660486
2645,"[2862.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6250000,13510115.859660486
2646,"[2862.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6250000,13510115.859660486
2647,"[2880.0,1899.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",9750000,8719064.14887642
2648,"[2880.0,1910.0,2.0,2.0,6.0,4.0,15.0,15.0,0.0]",3650000,4653247.251110515
2649,"[2899.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6600000,6638827.887963363
2650,"[2911.0,1915.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5224735,5092822.558692758
2651,"[2913.0,1899.0,2.0,2.0,13.0,4.0,38.0,39.0,0.0]",2895000,5809350.581712717
2652,"[2948.0,1920.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5500000,5092822.558692758
2653,"[2964.0,1920.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0]",3170000,6381796.433052808
2654,"[2980.0,2001.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5500000,4973286.5213431325
2655,"[2984.0,1899.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",4950000,8719064.14887642
2656,"[2995.0,1895.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",9877025,6701316.511923439
2657,"[3000.0,1899.0,1.0,2.0,0.0,0.0,25.0,24.0,0.0]",3400000,8474228.934790691
2658,"[3000.0,1910.0,1.0,2.0,0.0,0.0,11.0,11.0,0.0]",1800000,5727297.869054005
2659,"[3000.0,1910.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0]",5497500,5510239.055512337
2660,"[3000.0,1910.0,1.0,2.0,2.0,0.0,18.0,18.0,0.0]",6150000,5510239.055512337
2661,"[3004.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6600000,8084300.139475213
2662,"[3008.0,1938.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",13700000,6638827.887963363
2663,"[3040.0,1910.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",8900000,8719064.14887642
2664,"[3056.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5900000,13510115.859660486
