,sale_price,features,prediction
2280,3000000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
2281,3000000,"[0.0,2007.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2338441.27443099
2282,3000000,"[1140.0,1948.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4034847.871040292
2283,3000000,"[1770.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5163999.633478671
2284,3000000,"[2168.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3598435.358530514
2285,3000000,"[3750.0,1910.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0]",-774153.7862906717
2286,3000000,"[3759.0,1921.0,2.0,2.0,6.0,4.0,20.0,20.0,0.0]",5230706.757023506
2287,3017500,"[1612.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3227472.8416649774
2288,3023549,"[1893.0,1960.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",12603336.977813348
2289,3025000,"[0.0,1948.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3500112.8203510717
2290,3025000,"[1626.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3276192.3209356144
2291,3026953,"[1361.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2863112.4676990733
2292,3050000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
2293,3050000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3244151.2932839394
2294,3050000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
2295,3050000,"[1734.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3289181.7435326353
2296,3050000,"[1900.0,1915.0,2.0,2.0,24.0,3.0,10.0,48.0,0.0]",53193490.08407932
2297,3052603,"[1750.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5190034.354523711
2298,3066808,"[1343.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2811724.1933430657
2299,3075000,"[0.0,1939.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-1313160.6337514296
2300,3075000,"[1722.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3300864.7065124735
2301,3075437,"[1797.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3725002.2308457866
2302,3100000,"[0.0,1900.0,2.0,2.0,1.0,3.0,24.0,23.0,0.0]",759682.5508161411
2303,3100000,"[0.0,1903.0,2.0,2.0,1.0,3.0,24.0,23.0,0.0]",700614.5061083362
2304,3100000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
2305,3100000,"[0.0,1983.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2810985.6320933923
2306,3100000,"[1509.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3591917.0294074044
2307,3100000,"[1702.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3228452.6863778606
2308,3100000,"[1714.0,2011.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2949895.460765928
2309,3100000,"[4216.0,1899.0,1.0,2.0,2.0,0.0,12.0,12.0,0.0]",-1327367.4004981145
2310,3120000,"[1411.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3093365.888625458
2311,3125000,"[1530.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3054626.4529994205
2312,3131537,"[1096.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2666615.445057802
2313,3138956,"[1360.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2823066.572455868
2314,3150000,"[0.0,1920.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0]",5356373.174323376
2315,3150000,"[0.0,1927.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-1076888.4549202323
2316,3150000,"[0.0,1929.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1581238.577957891
2317,3150000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
2318,3150000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
2319,3150000,"[1114.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2855829.157065347
2320,3150000,"[1782.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3281828.58808513
2321,3150000,"[3640.0,1910.0,2.0,2.0,13.0,6.0,40.0,40.0,0.0]",3334910.732373886
2322,3150000,"[10710.0,1910.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",7171405.742526434
2323,3170000,"[2964.0,1920.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0]",-1115206.6582491845
2324,3188250,"[5130.0,1920.0,1.0,2.0,2.0,0.0,12.0,12.0,0.0]",-1131024.0364471525
2325,3193775,"[3539.0,2005.0,2.0,2.0,24.0,3.0,54.0,48.0,0.0]",-10826082.76507426
2326,3200000,"[0.0,1900.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",4372093.265551046
2327,3200000,"[1364.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4519019.315831527
2328,3200000,"[8038.0,2017.0,2.0,2.0,14.0,4.0,37.0,37.0,0.0]",3284951.825924173
2329,3237183,"[1373.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2831740.1564832926
2330,3250000,"[0.0,1917.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4110482.6156650186
2331,3250000,"[0.0,1918.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4090793.2674290836
2332,3250000,"[0.0,1925.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3952967.829777546
2333,3250000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3854521.088597879
2334,3250000,"[1243.0,1969.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3690093.0315338
2335,3250000,"[1754.0,1907.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5251771.194316886
2336,3250000,"[1883.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3802070.6734170318
2337,3250000,"[2935.0,1920.0,2.0,2.0,6.0,4.0,15.0,15.0,0.0]",5472560.79785138
2338,3250000,"[5144.0,1901.0,2.0,2.0,6.0,4.0,15.0,15.0,0.0]",7320500.500226159
2339,3258400,"[1329.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2841762.1070161685
2340,3280802,"[1529.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2955512.5130484104
2341,3300000,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3834831.740361944
2342,3300000,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3677316.954474479
2343,3300000,"[0.0,1950.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3460734.123879209
2344,3300000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
2345,3300000,"[1355.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3587615.1598005816
2346,3300000,"[1534.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4691511.151667282
2347,3300000,"[1661.0,2000.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3358612.3226403445
2348,3300000,"[1702.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4350745.53582608
2349,3300000,"[9685.0,1901.0,2.0,2.0,6.0,6.0,17.0,17.0,0.0]",11346434.13218059
2350,3320000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
2351,3350000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
2352,3350000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3913589.1333056763
2353,3350000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3913589.1333056763
2354,3350000,"[2125.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3530367.1148909926
2355,3350000,"[13674.0,1922.0,2.0,2.0,6.0,1.0,17.0,17.0,0.0]",10332017.209689412
2356,3361500,"[1343.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2811724.1933430657
2357,3370000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
2358,3375000,"[0.0,1925.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3952967.829777546
2359,3375000,"[2827.0,1920.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",-1812743.2832370587
2360,3379249,"[1174.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2738346.2974583283
2361,3386000,"[1329.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2841762.1070161685
2362,3395000,"[1825.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3330207.4834887236
2363,3400000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3362287.3826995343
2364,3400000,"[3328.0,1998.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0]",-2788374.312558692
2365,3400000,"[8735.0,1901.0,2.0,2.0,6.0,6.0,17.0,17.0,0.0]",10712595.29940674
2366,3425000,"[2095.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3530040.4999867007
2367,3425000,"[2173.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5551016.827744655
2368,3450000,"[0.0,1915.0,2.0,2.0,9.0,3.0,13.0,13.0,0.0]",3161848.0566271245
2369,3450000,"[0.0,1969.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",793664.6485205442
2370,3453250,"[1773.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4378427.300355345
2371,3467141,"[1609.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4269006.701855436
2372,3474155,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3056926.72629223
2373,3486768,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3056926.72629223
2374,3488892,"[1624.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3018896.396325797
2375,3490000,"[1705.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4352747.1321401
2376,3500000,"[0.0,1920.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4051414.5709572136
2377,3500000,"[1342.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2850435.6910436004
2378,3500000,"[1437.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4370831.343780078
2379,3500000,"[2049.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3322145.222381614
2380,3500000,"[7625.0,1910.0,2.0,2.0,6.0,4.0,20.0,20.0,0.0]",8026680.037622675
2381,3517545,"[1279.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2769023.471977249
2382,3520000,"[2431.0,2016.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3329830.2386376783
2383,3525000,"[1662.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",4903825.296485499
2384,3550000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4248308.0533165485
2385,3550000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
2386,3550000,"[2028.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4981728.648237817
2387,3550000,"[3911.0,1909.0,2.0,2.0,6.0,0.0,3.0,41.0,0.0]",54419994.34329611
2388,3552938,"[2273.0,1960.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",12856872.510922879
2389,3563875,"[1572.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2984202.060216069
2390,3565000,"[1329.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2841762.1070161685
2391,3587183,"[1373.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2831740.1564832926
2392,3600000,"[0.0,1903.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-604344.0972578228
2393,3600000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
2394,3600000,"[0.0,1927.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-1076888.4549202323
2395,3600000,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3421355.427407339
2396,3600000,"[1447.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2900802.213798456
2397,3600000,"[1830.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4889001.987984188
2398,3600000,"[1862.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5037265.050753675
2399,3600000,"[1982.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",5314222.385673925
2400,3600000,"[2049.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3322145.222381614
2401,3600000,"[2785.0,2005.0,2.0,2.0,24.0,3.0,54.0,48.0,0.0]",-11329150.638665296
2402,3614788,"[1329.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2802383.4105442986
2403,3620000,"[1329.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2841762.1070161685
2404,3625000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
2405,3640000,"[19.0,2016.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",9715756.838398084
2406,3645059,"[1487.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2947179.512888029
2407,3650000,"[2136.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3557395.6496116742
2408,3650000,"[2256.0,1910.0,2.0,2.0,11.0,1.0,1.0,16.0,0.0]",24519437.173062116
2409,3650000,"[4653.0,1909.0,1.0,2.0,2.0,0.0,7.0,7.0,0.0]",-460758.5396046415
2410,3650000,"[26600.0,1910.0,4.0,2.0,15.0,2.0,50.0,51.0,0.0]",27842301.233995155
2411,3660000,"[2114.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3542717.276642181
2412,3668754,"[1678.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",4914500.476826951
2413,3680000,"[0.0,1915.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4149861.312136881
2414,3700000,"[0.0,1900.0,2.0,2.0,1.0,3.0,24.0,23.0,0.0]",759682.5508161411
2415,3700000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
2416,3700000,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3815142.392126009
2417,3700000,"[1821.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4823929.154334314
2418,3700000,"[1946.0,1920.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",4896416.26518698
2419,3700000,"[3080.0,1910.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0]",-1221176.963089075
2420,3700000,"[11680.0,1900.0,2.0,2.0,6.0,6.0,26.0,26.0,0.0]",11307699.364923302
2421,3750000,"[0.0,1900.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-545276.0525500178
2422,3750000,"[1624.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3018896.396325797
2423,3750000,"[2049.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3322145.222381614
2424,3754250,"[1571.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3003224.2096806616
2425,3770275,"[1375.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2892142.598733783
2426,3779800,"[2137.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5113521.359021768
2427,3780000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3893899.7850697488
2428,3785000,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3697006.3027104065
2429,3791410,"[2960.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5662625.947835326
2430,3792486,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3056926.72629223
2431,3800000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3362287.3826995343
2432,3800000,"[1602.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3161732.8092437685
2433,3800000,"[1937.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3404933.745878905
2434,3800000,"[1937.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3267108.3082273677
2435,3817000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3362287.3826995343
2436,3822438,"[1487.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2947179.512888029
2437,3825000,"[1980.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4221197.222483911
2438,3850000,"[1350.0,1950.0,4.0,2.0,10.0,2.0,22.0,22.0,0.0]",13424330.76532352
2439,3850000,"[1934.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3245417.3636774123
2440,3850000,"[2125.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3530367.1148909926
2441,3853562,"[1571.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3003224.2096806616
2442,3862500,"[2758.0,1998.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4129908.071273178
2443,3868699,"[1074.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2671626.420324236
2444,3869350,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2990206.849158138
2445,3875000,"[1555.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2953170.3328673393
2446,3878750,"[1564.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2998553.818281278
2447,3895000,"[1329.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2841762.1070161685
2448,3900000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
2449,3900000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
2450,3900000,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3834831.740361944
2451,3900000,"[1200.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4409598.717331618
2452,3900000,"[1737.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3291183.339846663
2453,3900000,"[2378.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5805928.66528514
2454,3900000,"[2890.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4533007.880865112
2455,3910000,"[1983.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4951704.703527473
2456,3922000,"[1382.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3034638.4277847037
2457,3935000,"[1599.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3750411.66000776
2458,3935588,"[1803.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3138324.9763958156
2459,3950000,"[2133.0,2005.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3347587.8353733644
2460,3952000,"[58292.0,1912.0,4.0,2.0,15.0,2.0,60.0,62.0,0.0]",48689095.52188235
2461,3995000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
2462,4000000,"[1537.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4988852.971520305
2463,4000000,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3056926.72629223
2464,4000000,"[1791.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5414282.986508034
2465,4000000,"[2285.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3656808.2665414736
2466,4003000,"[1639.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3009215.0296599716
2467,4012500,"[0.0,1931.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0]",5139790.3437281065
2468,4022088,"[171.0,2017.0,4.0,2.0,12.0,2.0,19.0,19.0,0.0]",11710194.717607118
2469,4022088,"[2290.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3443561.4298028946
2470,4025000,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3834831.740361944
2471,4030000,"[2256.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5527636.932822205
2472,4031454,"[1823.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3151668.951822631
2473,4047500,"[0.0,1895.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-446829.3113703504
2474,4048712,"[52520.0,2002.0,2.0,2.0,14.0,1.0,56.0,59.0,0.0]",32223378.716658868
2475,4050000,"[0.0,1900.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-545276.0525500178
2476,4075000,"[1538.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3119032.0878779516
2477,4100000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3913589.1333056763
2478,4100000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
2479,4100000,"[162.0,2007.0,4.0,2.0,12.0,2.0,19.0,19.0,0.0]",11901083.411024392
2480,4100000,"[1464.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2990901.985854991
2481,4100000,"[2109.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5232665.231075764
2482,4100000,"[9285.0,1900.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",6417540.975725003
2483,4107111,"[2758.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3834567.8477341756
2484,4125000,"[1465.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2971879.8363903984
2485,4130766,"[3699.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",13197928.163541064
2486,4200000,"[0.0,1902.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4405822.839204021
2487,4200000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3854521.088597879
2488,4200000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3854521.088597879
2489,4200000,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3657627.606238544
2490,4200000,"[1498.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2974208.047608711
2491,4200000,"[1539.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5246148.89613013
2492,4200000,"[9765.0,1900.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",6737796.385968633
2493,4243222,"[1397.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2847752.9269954786
2494,4250000,"[1554.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2952503.1340959966
2495,4250000,"[2111.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5233999.6286184415
2496,4250000,"[2410.0,2014.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3355197.76091139
2497,4250000,"[2523.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5627021.611826494
2498,4260000,"[1593.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2998213.2344142273
2499,4276650,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2990206.849158138
2500,4279400,"[1970.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3289125.867681615
2501,4300000,"[0.0,1920.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4051414.5709572136
2502,4300000,"[0.0,1923.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3992346.526249416
2503,4300000,"[9765.0,1900.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",6737796.385968633
2504,4300000,"[11225.0,1900.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",7711906.592126332
2505,4304750,"[1464.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2931833.941147186
2506,4311198,"[1959.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3242407.9847249985
2507,4317000,"[10195.0,1910.0,2.0,2.0,6.0,6.0,39.0,38.0,0.0]",6827798.375285886
2508,4318750,"[1464.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2931833.941147186
2509,4325000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3854521.088597879
2510,4325000,"[1538.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3119032.0878779516
2511,4332250,"[1464.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2931833.941147186
2512,4333419,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",911800.7379361466
2513,4345000,"[2184.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3589421.190636039
2514,4350000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
2515,4350678,"[1970.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3289125.867681615
2516,4381225,"[1638.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3067615.8755964413
2517,4382813,"[1462.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2930499.543604508
2518,4400000,"[4125.0,1910.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",-4003377.803247273
2519,4425000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3893899.7850697488
2520,4429042,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3022899.588953845
2521,4450000,"[6094.0,1910.0,2.0,2.0,6.0,6.0,41.0,41.0,0.0]",5068024.105323188
2522,4455000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
2523,4480000,"[12995.0,1910.0,2.0,2.0,6.0,1.0,17.0,17.0,0.0]",10115261.422780138
2524,4500000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4248308.0533165485
2525,4500000,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3697006.3027104065
2526,4500000,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3657627.606238544
2527,4500000,"[1125.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3335712.7012124956
2528,4500000,"[2058.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3465975.4489752203
