,features,label,prediction
2343,"[1343.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2991808,1940687.110754882
2344,"[1343.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3316808,1940687.110754882
2345,"[1344.0,2009.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2125000,1940687.110754882
2346,"[1348.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2660000,1940687.110754882
2347,"[1351.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2546347,1940687.110754882
2348,"[1355.0,1977.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2525000,1940687.110754882
2349,"[1355.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2250000,1940687.110754882
2350,"[1356.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999000,1940687.110754882
2351,"[1357.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2400000,1940687.110754882
2352,"[1363.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,1940687.110754882
2353,"[1367.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2840000,1940687.110754882
2354,"[1373.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3237183,1940687.110754882
2355,"[1375.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3488220,1940687.110754882
2356,"[1376.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2400000,1940687.110754882
2357,"[1378.0,2016.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3279656,1940687.110754882
2358,"[1379.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1223000,1940687.110754882
2359,"[1380.0,1899.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1796647,1940687.110754882
2360,"[1380.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2160000,1940687.110754882
2361,"[1382.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2750000,1940687.110754882
2362,"[1382.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4000000,1940687.110754882
2363,"[1384.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2575000,1940687.110754882
2364,"[1386.0,1911.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2440000,1940687.110754882
2365,"[1388.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2459090,1940687.110754882
2366,"[1391.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2290000,1940687.110754882
2367,"[1391.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3730000,1940687.110754882
2368,"[1393.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2100000,1940687.110754882
2369,"[1393.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2771175,1940687.110754882
2370,"[1397.0,2014.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2200000,1940687.110754882
2371,"[1397.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4243222,1940687.110754882
2372,"[1397.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4267483,1940687.110754882
2373,"[1398.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2950000,1940687.110754882
2374,"[1399.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999999,1940687.110754882
2375,"[1400.0,2011.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",1925000,1940687.110754882
2376,"[1402.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2510000,1940687.110754882
2377,"[1403.0,1981.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2625112,1940687.110754882
2378,"[1404.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1680000,1940687.110754882
2379,"[1406.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",462000,359906.5381165919
2380,"[1407.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2850000,1940687.110754882
2381,"[1410.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2475000,1940687.110754882
2382,"[1412.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1550000,1940687.110754882
2383,"[1413.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2647450,1940687.110754882
2384,"[1414.0,1899.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
2385,"[1414.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2500000,1940687.110754882
2386,"[1414.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2650000,1940687.110754882
2387,"[1417.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1937520,3807295.4730679155
2388,"[1417.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2000000,3807295.4730679155
2389,"[1417.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2163781,3807295.4730679155
2390,"[1417.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2189238,3807295.4730679155
2391,"[1418.0,2010.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",1300000,3807295.4730679155
2392,"[1422.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5000000,3807295.4730679155
2393,"[1429.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1270000,3807295.4730679155
2394,"[1429.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2650000,3807295.4730679155
2395,"[1433.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2900000,3807295.4730679155
2396,"[1436.0,1924.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1975000,3807295.4730679155
2397,"[1436.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1800000,3807295.4730679155
2398,"[1440.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2175000,3807295.4730679155
2399,"[1443.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1650000,3807295.4730679155
2400,"[1443.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1720000,3807295.4730679155
2401,"[1453.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1382500,3807295.4730679155
2402,"[1453.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4365400,3807295.4730679155
2403,"[1454.0,1880.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3095000,3807295.4730679155
2404,"[1460.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1375000,3807295.4730679155
2405,"[1460.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2065000,3807295.4730679155
2406,"[1462.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4500000,3807295.4730679155
2407,"[1462.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4382813,3807295.4730679155
2408,"[1463.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4114162,3807295.4730679155
2409,"[1467.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2500000,3807295.4730679155
2410,"[1472.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3500000,3807295.4730679155
2411,"[1476.0,1900.0,2.0,2.0,24.0,3.0,54.0,48.0,0.0]",5250000,3807295.4730679155
2412,"[1476.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1700000,3807295.4730679155
2413,"[1480.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3886358,3807295.4730679155
2414,"[1480.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4067813,3807295.4730679155
2415,"[1480.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4173771,3807295.4730679155
2416,"[1481.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2055000,3807295.4730679155
2417,"[1482.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2500000,3807295.4730679155
2418,"[1487.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3645059,3807295.4730679155
2419,"[1487.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3822438,3807295.4730679155
2420,"[1489.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2660000,3807295.4730679155
2421,"[1489.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3392200,3807295.4730679155
2422,"[1490.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2050000,3807295.4730679155
2423,"[1490.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2350000,3807295.4730679155
2424,"[1493.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3807295.4730679155
2425,"[1494.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1240000,3807295.4730679155
2426,"[1494.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1325000,3807295.4730679155
2427,"[1507.0,1903.0,4.0,2.0,31.0,2.0,61.0,63.0,2.0]",338409,359906.5381165919
2428,"[1509.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1875000,3807295.4730679155
2429,"[1509.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3807295.4730679155
2430,"[1510.0,1905.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2975000,3807295.4730679155
2431,"[1511.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1615000,3807295.4730679155
2432,"[1518.0,2010.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2325000,3807295.4730679155
2433,"[1520.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3192214,3807295.4730679155
2434,"[1522.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2900000,3807295.4730679155
2435,"[1528.0,1915.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",3300000,3807295.4730679155
2436,"[1528.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2750000,3807295.4730679155
2437,"[1529.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2925000,3807295.4730679155
2438,"[1530.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2400000,3807295.4730679155
2439,"[1530.0,2005.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",1800000,3807295.4730679155
2440,"[1530.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3125000,3807295.4730679155
2441,"[1537.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2630000,3807295.4730679155
2442,"[1538.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4325000,3807295.4730679155
2443,"[1539.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4200000,3807295.4730679155
2444,"[1539.0,1957.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",483088,359906.5381165919
2445,"[1546.0,1903.0,4.0,2.0,31.0,2.0,61.0,63.0,2.0]",305218,359906.5381165919
2446,"[1551.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3042476,3807295.4730679155
2447,"[1552.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1550000,3807295.4730679155
2448,"[1554.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4250000,3807295.4730679155
2449,"[1555.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2150000,3807295.4730679155
2450,"[1555.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3953750,3807295.4730679155
2451,"[1555.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3875000,3807295.4730679155
2452,"[1561.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3940633,3807295.4730679155
2453,"[1562.0,1999.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2000000,3807295.4730679155
2454,"[1563.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3855850,3807295.4730679155
2455,"[1565.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1950000,3807295.4730679155
2456,"[1571.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2050000,3807295.4730679155
2457,"[1571.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3825353,3807295.4730679155
2458,"[1572.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3475000,3807295.4730679155
2459,"[1573.0,1901.0,2.0,2.0,24.0,3.0,54.0,48.0,0.0]",2583000,3807295.4730679155
2460,"[1577.0,1900.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2600000,3807295.4730679155
2461,"[1580.0,1920.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",2925000,3807295.4730679155
2462,"[1580.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3807295.4730679155
2463,"[1580.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2950000,3807295.4730679155
2464,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3869350,3807295.4730679155
2465,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3971175,3807295.4730679155
2466,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4100000,3807295.4730679155
2467,"[1581.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4480300,3807295.4730679155
2468,"[1584.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",7250000,3807295.4730679155
2469,"[1586.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1772250,3807295.4730679155
2470,"[1588.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2800000,3807295.4730679155
2471,"[1588.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4000000,3807295.4730679155
2472,"[1592.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2275000,3807295.4730679155
2473,"[1593.0,1903.0,4.0,2.0,31.0,2.0,61.0,63.0,3.0]",230000,359906.5381165919
2474,"[1593.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4184238,3807295.4730679155
2475,"[1593.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4405500,3807295.4730679155
2476,"[1594.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2300000,3807295.4730679155
2477,"[1599.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3935000,3807295.4730679155
2478,"[1604.0,1917.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",266441,359906.5381165919
2479,"[1623.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",995000,3807295.4730679155
2480,"[1624.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5150000,3807295.4730679155
2481,"[1624.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3488892,3807295.4730679155
2482,"[1629.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3316500,3807295.4730679155
2483,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4429042,3807295.4730679155
2484,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4516285,3807295.4730679155
2485,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4581135,3807295.4730679155
2486,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4804210,3807295.4730679155
2487,"[1630.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4953938,3807295.4730679155
2488,"[1636.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,3807295.4730679155
2489,"[1636.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3175000,3807295.4730679155
2490,"[1636.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3584893,3807295.4730679155
2491,"[1638.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5600000,3807295.4730679155
2492,"[1639.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4381530,3807295.4730679155
2493,"[1640.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",975000,3807295.4730679155
2494,"[1640.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2632500,3807295.4730679155
2495,"[1644.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4325000,3807295.4730679155
2496,"[1645.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",12150000,3807295.4730679155
2497,"[1647.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3050000,3807295.4730679155
2498,"[1650.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4850000,3807295.4730679155
2499,"[1652.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2850000,3807295.4730679155
2500,"[1652.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2550000,3807295.4730679155
2501,"[1652.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2700000,3807295.4730679155
2502,"[1654.0,1924.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2186000,3807295.4730679155
2503,"[1656.0,1901.0,1.0,2.0,0.0,0.0,28.0,28.0,0.0]",6600000,3807295.4730679155
2504,"[1656.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4250000,3807295.4730679155
2505,"[1662.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3525000,3807295.4730679155
2506,"[1664.0,1911.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",2925000,3807295.4730679155
2507,"[1666.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4300000,3807295.4730679155
2508,"[1666.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4887600,3807295.4730679155
2509,"[1666.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5150000,3807295.4730679155
2510,"[1669.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2600000,3807295.4730679155
2511,"[1670.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,3807295.4730679155
2512,"[1678.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4220646,3807295.4730679155
2513,"[1679.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2750000,3807295.4730679155
2514,"[1680.0,1899.0,1.0,2.0,8.0,8.0,36.0,35.0,0.0]",6250000,3807295.4730679155
2515,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3474155,3807295.4730679155
2516,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3590000,3807295.4730679155
2517,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3792486,3807295.4730679155
2518,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4024393,3807295.4730679155
2519,"[1681.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4029859,3807295.4730679155
2520,"[1683.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1685000,3807295.4730679155
2521,"[1686.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3426116,3807295.4730679155
2522,"[1689.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4040404,3807295.4730679155
2523,"[1695.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2825000,3807295.4730679155
2524,"[1695.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3250000,3807295.4730679155
2525,"[1702.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3807295.4730679155
2526,"[1707.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3065000,3807295.4730679155
2527,"[1720.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5084818,3807295.4730679155
2528,"[1734.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3050000,3807295.4730679155
2529,"[1741.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2437400,3807295.4730679155
2530,"[1744.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5345812,3807295.4730679155
2531,"[1747.0,1922.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",1820597,3807295.4730679155
2532,"[1749.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3075000,3807295.4730679155
2533,"[1750.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3052603,3807295.4730679155
2534,"[1753.0,1922.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2140000,3807295.4730679155
2535,"[1754.0,1907.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3250000,3807295.4730679155
2536,"[1756.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3100000,3807295.4730679155
2537,"[1760.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3850000,3807295.4730679155
2538,"[1767.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,3807295.4730679155
2539,"[1772.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2150000,3807295.4730679155
2540,"[1772.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5174750,3807295.4730679155
2541,"[1773.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3453250,3807295.4730679155
2542,"[1774.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5149250,3807295.4730679155
2543,"[1778.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4811231,3807295.4730679155
2544,"[1780.0,1912.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2656500,3807295.4730679155
2545,"[1780.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2823500,3807295.4730679155
2546,"[1780.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4937824,3807295.4730679155
2547,"[1789.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",10750000,3807295.4730679155
2548,"[1791.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4000000,3807295.4730679155
2549,"[1797.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3075437,3807295.4730679155
2550,"[1803.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3935588,3807295.4730679155
2551,"[1807.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2650000,3807295.4730679155
2552,"[1809.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3589761,3807295.4730679155
2553,"[1815.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2925000,3807295.4730679155
2554,"[1816.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3635000,3807295.4730679155
2555,"[1819.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4600000,3807295.4730679155
2556,"[1820.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2275000,3807295.4730679155
2557,"[1820.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2392887,3807295.4730679155
2558,"[1821.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3700000,3807295.4730679155
2559,"[1823.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3946357,3807295.4730679155
2560,"[1824.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3400000,3807295.4730679155
2561,"[1824.0,1910.0,2.0,2.0,11.0,1.0,1.0,16.0,0.0]",3340000,3807295.4730679155
2562,"[1825.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3395000,3807295.4730679155
2563,"[1836.0,1899.0,1.0,2.0,2.0,0.0,7.0,7.0,0.0]",7050000,3807295.4730679155
2564,"[1841.0,2015.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3156575,3807295.4730679155
2565,"[1850.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3200000,3807295.4730679155
2566,"[1850.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3455000,3807295.4730679155
2567,"[1880.0,1988.0,1.0,2.0,0.0,0.0,11.0,11.0,0.0]",3075000,3807295.4730679155
2568,"[1886.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3300000,3807295.4730679155
2569,"[1888.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3950000,3807295.4730679155
2570,"[1891.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2151500,3807295.4730679155
2571,"[1891.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2225000,3807295.4730679155
2572,"[1892.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1985000,3807295.4730679155
2573,"[1893.0,1960.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",3023549,3807295.4730679155
2574,"[1900.0,1915.0,2.0,2.0,24.0,3.0,10.0,48.0,0.0]",3050000,3807295.4730679155
2575,"[1900.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4907124,3807295.4730679155
2576,"[1901.0,2015.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",3570000,3807295.4730679155
2577,"[1902.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4850000,3807295.4730679155
2578,"[1906.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6869032,3807295.4730679155
2579,"[1917.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2110000,3807295.4730679155
2580,"[1920.0,2011.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",6540193,3807295.4730679155
2581,"[1923.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4400000,3807295.4730679155
2582,"[1923.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4836265,3807295.4730679155
2583,"[1925.0,1910.0,4.0,2.0,10.0,2.0,22.0,22.0,0.0]",2900000,3807295.4730679155
2584,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5498550,3807295.4730679155
2585,"[1926.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5511838,3807295.4730679155
2586,"[1932.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3778516,3807295.4730679155
2587,"[1934.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3850000,3807295.4730679155
2588,"[1936.0,1967.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3120936,3807295.4730679155
