,features,label,prediction
778,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",695000,919589.0921982939
779,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",695000,919589.0921982939
780,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",727600,919589.0921982939
781,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
782,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",875000,1224855.269912345
783,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",899000,1224855.269912345
784,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1150000,1224855.269912345
785,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",610000,800703.8716302952
786,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",655000,800703.8716302952
787,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",670000,800703.8716302952
788,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",722000,800703.8716302952
789,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",760000,1315985.280766331
790,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",780000,1315985.280766331
791,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1315985.280766331
792,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1315985.280766331
793,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",815000,1315985.280766331
794,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",850000,1315985.280766331
795,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",853000,1315985.280766331
796,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",925000,1315985.280766331
797,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",960000,1315985.280766331
798,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",995000,1315985.280766331
799,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1135000,1315985.280766331
800,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1235000,1315985.280766331
801,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
802,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1900000,1315985.280766331
803,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2030000,1315985.280766331
804,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,919589.0921982939
805,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650000,919589.0921982939
806,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",670000,919589.0921982939
807,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,919589.0921982939
808,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",716000,919589.0921982939
809,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1150000,1224855.269912345
810,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1275000,1224855.269912345
811,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1325000,1224855.269912345
812,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1345000,1224855.269912345
813,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1360000,1224855.269912345
814,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",787500,1315985.280766331
815,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1315985.280766331
816,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",800000,1315985.280766331
817,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",965000,1315985.280766331
818,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
819,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1950000,1315985.280766331
820,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",699000,919589.0921982939
821,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",727500,919589.0921982939
822,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1279000,1315985.280766331
823,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
824,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1564500,1315985.280766331
825,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1575000,1315985.280766331
826,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1695000,1315985.280766331
827,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2000000,1315985.280766331
828,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",965000,1315985.280766331
829,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",995000,1315985.280766331
830,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1450000,1315985.280766331
831,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,919589.0921982939
832,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",780000,1315985.280766331
833,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",785000,1315985.280766331
834,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",885000,1315985.280766331
835,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",985000,1315985.280766331
836,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500000,1315985.280766331
837,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1560000,1315985.280766331
838,"[0.0,1969.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2050000,1224855.269912345
839,"[0.0,1969.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2400000,1224855.269912345
840,"[0.0,1970.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1160805,1315985.280766331
841,"[0.0,1970.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1880000,1315985.280766331
842,"[0.0,1970.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2025000,1315985.280766331
843,"[0.0,1970.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2079000,1315985.280766331
844,"[0.0,1970.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
845,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",796500,1315985.280766331
846,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",875000,1315985.280766331
847,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",980000,1315985.280766331
848,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1170000,1315985.280766331
849,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
850,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",677000,919589.0921982939
851,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,919589.0921982939
852,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",695000,919589.0921982939
853,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,919589.0921982939
854,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",708000,919589.0921982939
855,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",710000,919589.0921982939
856,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,919589.0921982939
857,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",730000,919589.0921982939
858,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",735000,919589.0921982939
859,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
860,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",850000,1315985.280766331
861,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",925000,1315985.280766331
862,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",965000,1315985.280766331
863,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1250000,1315985.280766331
864,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1295000,1315985.280766331
865,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
866,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2829000,1315985.280766331
867,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,919589.0921982939
868,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,919589.0921982939
869,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",635000,919589.0921982939
870,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",640000,919589.0921982939
871,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650000,919589.0921982939
872,"[0.0,1973.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",610000,800703.8716302952
873,"[0.0,1974.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1050000,1315985.280766331
874,"[0.0,1974.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700900,919589.0921982939
875,"[0.0,1974.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",995000,1211114.9956408802
876,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1305000,1315985.280766331
877,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2995000,1315985.280766331
878,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",648000,919589.0921982939
879,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",655000,919589.0921982939
880,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,919589.0921982939
881,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",715000,919589.0921982939
882,"[0.0,1975.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",975000,1211114.9956408802
883,"[0.0,1975.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1380926,1224855.269912345
884,"[0.0,1977.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1037500,1315985.280766331
885,"[0.0,1977.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,919589.0921982939
886,"[0.0,1977.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",635000,919589.0921982939
887,"[0.0,1977.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",652000,919589.0921982939
888,"[0.0,1977.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",695000,919589.0921982939
889,"[0.0,1979.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",675000,919589.0921982939
890,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",900000,1315985.280766331
891,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
892,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1385000,1315985.280766331
893,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2900000,1315985.280766331
894,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
895,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",633000,919589.0921982939
896,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",645000,919589.0921982939
897,"[0.0,1980.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",952500,1224855.269912345
898,"[0.0,1981.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
899,"[0.0,1981.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2675000,1224855.269912345
900,"[0.0,1983.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",654500,919589.0921982939
901,"[0.0,1984.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1450000,1315985.280766331
902,"[0.0,1986.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1050000,1224855.269912345
903,"[0.0,1986.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",649900,800703.8716302952
904,"[0.0,1987.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",992794,1315985.280766331
905,"[0.0,2000.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",610000,800703.8716302952
906,"[0.0,2001.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",639000,919589.0921982939
907,"[0.0,2003.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",799000,1315985.280766331
908,"[0.0,2003.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1775000,1315985.280766331
909,"[0.0,2003.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
910,"[0.0,2004.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2000000,1315985.280766331
911,"[0.0,2005.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",850000,1224855.269912345
912,"[0.0,2007.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1175000,1286445.1937577906
913,"[0.0,2008.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1835000,1286445.1937577906
914,"[0.0,2011.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",805000,1286445.1937577906
915,"[0.0,2011.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",960000,1286445.1937577906
916,"[8.0,1903.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",830000,1726586.4815319865
917,"[9.0,2017.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1478000,1882670.6959220693
918,"[15.0,2017.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1545413,1882670.6959220693
919,"[20.0,2017.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1295000,1882670.6959220693
920,"[23.0,1952.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1787029,1649415.2121922767
921,"[24.0,2007.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",875000,1750959.2120556652
922,"[30.0,2005.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1503332,1697536.7864997922
923,"[38.0,2015.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",2523500,1868074.593498715
924,"[45.0,2005.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1136000,1697536.7864997922
925,"[302.0,1948.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,787247.0983397042
926,"[354.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2750000,1268982.1790112124
927,"[366.0,1903.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",660000,833370.6636147739
928,"[379.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1525000,1207392.2551657672
929,"[380.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",664662,828524.522331805
930,"[380.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",674845,828524.522331805
931,"[422.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",629000,787247.0983397042
932,"[422.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",660000,787247.0983397042
933,"[428.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",625000,796149.3883420264
934,"[432.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",651000,787247.0983397042
935,"[440.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",656000,787247.0983397042
936,"[441.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",676118,787247.0983397042
937,"[442.0,1911.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",675000,852192.8342930687
938,"[444.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",670000,787247.0983397042
939,"[448.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",692410,796867.5657522496
940,"[458.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",743577,828524.522331805
941,"[459.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",997885,1413727.2543916623
942,"[461.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",682176,830329.4678816404
943,"[472.0,1996.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",670000,789052.0438895397
944,"[474.0,1903.0,4.0,2.0,31.0,2.0,61.0,63.0,0.0]",1170000,1744529.4014207744
945,"[475.0,1924.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",945000,1264373.8522760419
946,"[484.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1198357,1417528.0489887318
947,"[491.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",675000,789052.0438895397
948,"[496.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",742500,789052.0438895397
949,"[496.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",660000,798672.511302085
950,"[498.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",650000,789052.0438895397
951,"[500.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",765000,1264374.9265192053
952,"[501.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",815000,1207392.2551657672
953,"[505.0,1958.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",665000,789052.0438895397
954,"[505.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",632500,789052.0438895397
955,"[506.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",807217,1413727.2543916623
956,"[510.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",680000,789052.0438895397
957,"[513.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,0.0]",1299000,1215469.9481074433
958,"[513.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",810000,1268982.1790112124
959,"[514.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1122431,1413727.2543916623
960,"[515.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,789052.0438895397
961,"[515.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1207392.2551657672
962,"[518.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",685000,789052.0438895397
963,"[521.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",660000,789052.0438895397
964,"[522.0,1980.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",720000,789052.0438895397
965,"[522.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1069163,1417528.0489887318
966,"[523.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",874500,1268982.1790112124
967,"[525.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1264374.9265192053
968,"[525.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",760000,1207392.2551657672
969,"[527.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",890000,1268982.1790112124
970,"[532.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",635000,787708.9003405476
971,"[532.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",639000,787708.9003405476
972,"[532.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",775000,1207392.2551657672
973,"[532.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",777500,1207392.2551657672
974,"[533.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,1207392.2551657672
975,"[540.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",730000,789052.0438895397
976,"[544.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",885000,1264374.9265192053
977,"[545.0,1923.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",665000,853997.7798429042
978,"[545.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",878000,1207392.2551657672
979,"[545.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",740000,789052.0438895397
980,"[547.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",903951,1413727.2543916623
981,"[547.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",750000,830329.4678816404
982,"[550.0,1911.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",688500,853997.7798429042
983,"[550.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1023000,1207392.2551657672
984,"[554.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,789052.0438895397
985,"[560.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,853997.7798429042
986,"[564.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",835000,1207392.2551657672
987,"[565.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",845000,1268982.1790112124
988,"[567.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1099710,1213387.7947471405
989,"[570.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1720000,1268982.1790112124
990,"[572.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",725000,789052.0438895397
991,"[572.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",785000,1413727.2543916623
992,"[574.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1145000,1264373.8522760419
993,"[577.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",845000,1207392.2551657672
994,"[578.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1207392.2551657672
995,"[578.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",725000,789052.0438895397
996,"[580.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",775000,1213387.7947471405
997,"[580.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",742000,789052.0438895397
998,"[582.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",730000,789052.0438895397
999,"[582.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1475000,1417528.0489887318
1000,"[582.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1501919,1417528.0489887318
1001,"[584.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1125000,1268982.1790112124
1002,"[585.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150000,1220697.4112960682
1003,"[585.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585000,1268982.1790112124
1004,"[589.0,1950.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",850000,1213387.7947471405
1005,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",610000,789052.0438895397
1006,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",645000,789052.0438895397
1007,"[591.0,1916.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",624000,853997.7798429042
1008,"[594.0,1950.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",860000,1213387.7947471405
1009,"[598.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",750000,789052.0438895397
1010,"[601.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",965000,1417528.0489887318
1011,"[601.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",965000,1417528.0489887318
1012,"[604.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1207392.2551657672
1013,"[604.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",790000,1268982.1790112124
1014,"[606.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1072643,1213387.7947471405
1015,"[606.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1207392.2551657672
1016,"[606.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",837500,1207392.2551657672
1017,"[606.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1085465,1268982.1790112124
1018,"[608.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",741000,857712.014991419
1019,"[609.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",615000,789052.0438895397
1020,"[609.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",939999,1417528.0489887318
1021,"[609.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",980000,1417528.0489887318
1022,"[610.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1054907,1213387.7947471405
1023,"[611.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1255000,1207392.2551657672
1024,"[612.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",798000,1264374.9265192053
1025,"[612.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1075000,1264374.9265192053
1026,"[612.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",725000,789052.0438895397
1027,"[614.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",915000,1268982.1790112124
1028,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",629000,790849.6003405476
1029,"[615.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",769000,1207392.2551657672
1030,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1170988,1213387.7947471405
1031,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1318634,1213387.7947471405
1032,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1359364,1213387.7947471405
1033,"[618.0,1938.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1141800,1213387.7947471405
1034,"[618.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",785000,1207392.2551657672
1035,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1207392.2551657672
1036,"[620.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",939000,1264374.9265192053
1037,"[620.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",640000,789052.0438895397
